61.1814
60.801
60.4696
60.459
60.48
60.4568
60.0676
59.7751
59.6663
60.0316
60.0986
60.1534
60.1662
60.0158
60.8685
59.8318
58.1006
58.0316
58.0159
57.999
58.1756
58.4485
56.7895
55.2987
55.7483
56.5382
57.5664
58.7913
59.4043
60.2534
61.2475
61.4635
61.9763
62.3126
63.684
63.7559
63.4917
63.0558
62.8472
62.3549
61.7634
61.7032
61.5905
61.5018
61.2958
62.4624
62.3975
62.7852
63.324
62.96
62.754
63.094
62.992
63.175
